"FIPS","Qualifying Name","File identification","State Postal Abbreviation","Summary Level","Geographic Component","Logical Record Number","US","Census Region","Census Division","State (Census Code)","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Census Tract","Block Group","Consolidated City","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(Census)","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian TribalSubdivision (Census)","American Indian TribalSubdivision (FIPS)","Alaska Native RegionalCorporation (FIPS)","Metropolitan and MicropolitanStatistical Area","Combined Statistical Area","Metropolitan Statistical Area-Metropolitan Division","Metropolitan Area Central City","Metropolitan/MicropolitanIndicator Flag","New England City and Town Area","New England City and TownCombined Statistical Area","New England City and Town AreaDivision","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area – 5%File","Public Use Microdata Area - 1% File","Geographic Identifier","Area Name","Tribal Tract","Tribal Block Group","Place (State FIPS + Place FIPS)","Civilian Population in Labor Force 16 Years and Over:","Civilian Population in Labor Force 16 Years and Over: Employed","Civilian Population in Labor Force 16 Years and Over: Unemployed","Population 25 Years and Over:","Population 25 Years and Over: Less than High School","Population 25 Years and Over: High School Graduate or More (Includes Equivalency)","Population 25 Years and Over: Some College or More","Population 25 Years and Over: Bachelor's Degree or More","Population 25 Years and Over: Master's Degree or More","Population 25 Years and Over: Professional School Degree or More","Population 25 Years and Over: Doctorate Degree","Families:","Families: Income Below Poverty Level","Families: Income Below Poverty Level: Married Couple Family: with Related Child Living  Below Poverty Level","Families: Income Below Poverty Level: Married Couple Family: No Related Children Under 18 Years","Families: Income Below Poverty Level: Male Householder, No Wife Present","Families: Income Below Poverty Level: Male Householder, No Wife Present: with Related Children Under 18 Years","Families: Income Below Poverty Level: Male Householder, No Wife Present: No Related Children Under 18 Years","Families: Income Below Poverty Level: Female Householder, No Husband Present","Families: Income Below Poverty Level: Female Householder, No Husband Present: with Related Children Under 18 Years","Families: Income Below Poverty Level: Female Householder, No Husband Present: No Related Children Under 18 Years","Families: Income At or Above Poverty Level","Median Household Income (In 2021 Inflation Adjusted Dollars)","Total Population","Total Population","Total Population: Not Hispanic or Latino","Total Population: Not Hispanic or Latino: White Alone","Total Population: Not Hispanic or Latino: Black or African American Alone","Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Not Hispanic or Latino: Asian Alone","Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Not Hispanic or Latino: Some Other Race Alone","Total Population: Not Hispanic or Latino: Two or More Races","Total Population: Hispanic or Latino","Total Population: Hispanic or Latino: White Alone","Total Population: Hispanic or Latino: Black or African American Alone","Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Hispanic or Latino: Asian Alone","Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Hispanic or Latino: Some Other Race Alone","Total Population: Hispanic or Latino: Two or More Races"
"090010102012","Block Group 2, Census Tract 102.01, Fairfield County, Connecticut","ACSSF","ct","150","00","0001454",,,,,"09","001",,,"010201","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010102012","Block Group 2",,,,393,383,10,615,9,606,572,492,341,152,28,260,10,10,0,0,0,0,0,0,0,250,250001,1069,1069,797,742,6,0,42,0,0,7,272,232,0,0,0,0,0,40
"090010102013","Block Group 3, Census Tract 102.01, Fairfield County, Connecticut","ACSSF","ct","150","00","0001455",,,,,"09","001",,,"010201","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010102013","Block Group 3",,,,444,444,0,841,37,804,666,600,338,87,8,283,11,0,11,0,0,0,0,0,0,272,250001,1312,1312,1184,1085,7,0,72,0,0,20,128,59,7,0,0,0,8,54
"090010102021","Block Group 1, Census Tract 102.02, Fairfield County, Connecticut","ACSSF","ct","150","00","0001456",,,,,"09","001",,,"010202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010102021","Block Group 1",,,,455,438,17,719,7,712,690,615,253,26,0,319,7,0,0,0,0,0,7,0,7,312,250001,1092,1092,1083,763,0,0,215,0,0,105,9,9,0,0,0,0,0,0
"090010102022","Block Group 2, Census Tract 102.02, Fairfield County, Connecticut","ACSSF","ct","150","00","0001457",,,,,"09","001",,,"010202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010102022","Block Group 2",,,,1534,1378,156,1737,111,1626,1139,965,466,107,42,748,53,22,0,0,0,0,31,31,0,695,101250,2591,2591,2394,1813,0,11,91,0,41,438,197,82,0,0,0,0,115,0
"090010102023","Block Group 3, Census Tract 102.02, Fairfield County, Connecticut","ACSSF","ct","150","00","0001458",,,,,"09","001",,,"010202","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010102023","Block Group 3",,,,505,488,17,781,0,781,710,632,373,95,39,320,7,0,0,0,0,0,7,7,0,313,,1251,1251,1117,1012,0,0,92,0,0,13,134,84,0,0,0,0,0,50
"090010102024","Block Group 4, Census Tract 102.02, Fairfield County, Connecticut","ACSSF","ct","150","00","0001459",,,,,"09","001",,,"010202","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010102024","Block Group 4",,,,453,444,9,554,17,537,467,428,219,89,19,255,0,0,0,0,0,0,0,0,0,255,250001,809,809,687,543,20,0,35,0,0,89,122,122,0,0,0,0,0,0
"090010103001","Block Group 1, Census Tract 103, Fairfield County, Connecticut","ACSSF","ct","150","00","0001460",,,,,"09","001",,,"010300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010103001","Block Group 1",,,,289,289,0,532,0,532,522,495,280,50,25,256,0,0,0,0,0,0,0,0,0,256,250001,832,832,832,707,77,0,11,0,0,37,0,0,0,0,0,0,0,0
"090010103002","Block Group 2, Census Tract 103, Fairfield County, Connecticut","ACSSF","ct","150","00","0001461",,,,,"09","001",,,"010300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010103002","Block Group 2",,,,1153,1153,0,1586,21,1565,1520,1332,645,189,28,692,0,0,0,0,0,0,0,0,0,692,250001,2016,2016,1941,1822,1,0,63,0,0,55,75,62,0,0,0,0,13,0
"090010103003","Block Group 3, Census Tract 103, Fairfield County, Connecticut","ACSSF","ct","150","00","0001462",,,,,"09","001",,,"010300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010103003","Block Group 3",,,,616,540,76,915,25,890,861,799,480,221,28,343,0,0,0,0,0,0,0,0,0,343,242713,1289,1289,1237,1026,16,0,150,0,0,45,52,8,0,0,0,0,44,0
"090010104001","Block Group 1, Census Tract 104, Fairfield County, Connecticut","ACSSF","ct","150","00","0001463",,,,,"09","001",,,"010400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010104001","Block Group 1",,,,867,801,66,1117,30,1087,994,872,386,55,20,435,0,0,0,0,0,0,0,0,0,435,167212,1465,1465,1355,1319,0,0,36,0,0,0,110,0,0,0,0,0,0,110
"090010104002","Block Group 2, Census Tract 104, Fairfield County, Connecticut","ACSSF","ct","150","00","0001464",,,,,"09","001",,,"010400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010104002","Block Group 2",,,,397,382,15,498,0,498,393,264,134,39,20,211,16,0,16,0,0,0,0,0,0,195,,745,745,724,668,0,0,18,0,0,38,21,0,21,0,0,0,0,0
"090010104003","Block Group 3, Census Tract 104, Fairfield County, Connecticut","ACSSF","ct","150","00","0001465",,,,,"09","001",,,"010400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010104003","Block Group 3",,,,706,574,132,813,46,767,427,364,203,67,26,248,72,0,51,0,0,0,21,21,0,176,74213,977,977,864,818,0,0,46,0,0,0,113,29,0,0,0,0,84,0
"090010104004","Block Group 4, Census Tract 104, Fairfield County, Connecticut","ACSSF","ct","150","00","0001466",,,,,"09","001",,,"010400","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010104004","Block Group 4",,,,893,853,40,981,64,917,820,522,238,43,0,300,0,0,0,0,0,0,0,0,0,300,166477,1305,1305,1281,1096,185,0,0,0,0,0,24,0,0,0,0,0,24,0
"090010104005","Block Group 5, Census Tract 104, Fairfield County, Connecticut","ACSSF","ct","150","00","0001467",,,,,"09","001",,,"010400","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010104005","Block Group 5",,,,697,697,0,814,30,784,620,392,223,36,14,364,0,0,0,0,0,0,0,0,0,364,198229,1123,1123,1080,834,0,0,188,0,0,58,43,0,0,0,0,0,43,0
"090010105001","Block Group 1, Census Tract 105, Fairfield County, Connecticut","ACSSF","ct","150","00","0001468",,,,,"09","001",,,"010500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010105001","Block Group 1",,,,689,577,112,1062,100,962,737,536,200,47,0,412,93,62,13,0,0,0,18,18,0,319,95963,1418,1418,755,546,30,0,117,0,0,62,663,607,0,0,0,0,56,0
"090010105002","Block Group 2, Census Tract 105, Fairfield County, Connecticut","ACSSF","ct","150","00","0001469",,,,,"09","001",,,"010500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010105002","Block Group 2",,,,633,633,0,636,38,598,339,201,144,16,16,263,0,0,0,0,0,0,0,0,0,263,130432,949,949,693,504,0,0,68,0,53,68,256,69,0,0,0,0,101,86
"090010105003","Block Group 3, Census Tract 105, Fairfield County, Connecticut","ACSSF","ct","150","00","0001470",,,,,"09","001",,,"010500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010105003","Block Group 3",,,,1422,1178,244,1581,72,1509,1226,788,300,63,18,612,39,0,0,0,0,0,39,39,0,573,81250,2536,2536,2031,1808,116,0,28,0,47,32,505,330,0,0,0,0,109,66
"090010105004","Block Group 4, Census Tract 105, Fairfield County, Connecticut","ACSSF","ct","150","00","0001471",,,,,"09","001",,,"010500","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010105004","Block Group 4",,,,1003,1003,0,1158,159,999,666,488,224,0,0,448,0,0,0,0,0,0,0,0,0,448,89554,1575,1575,1151,833,50,0,226,0,0,42,424,261,0,0,0,0,0,163
"090010106001","Block Group 1, Census Tract 106, Fairfield County, Connecticut","ACSSF","ct","150","00","0001472",,,,,"09","001",,,"010600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010106001","Block Group 1",,,,501,446,55,758,1,757,737,644,174,37,6,218,21,14,7,0,0,0,0,0,0,197,155000,950,950,922,615,61,0,152,0,26,68,28,0,8,0,0,0,0,20
"090010106002","Block Group 2, Census Tract 106, Fairfield County, Connecticut","ACSSF","ct","150","00","0001473",,,,,"09","001",,,"010600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010106002","Block Group 2",,,,546,467,79,822,8,814,751,578,349,126,16,288,11,0,0,0,0,0,11,11,0,277,81923,992,992,871,722,59,6,20,0,9,55,121,104,0,0,0,11,0,6
"090010107001","Block Group 1, Census Tract 107, Fairfield County, Connecticut","ACSSF","ct","150","00","0001474",,,,,"09","001",,,"010700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010107001","Block Group 1",,,,443,397,46,627,49,578,398,285,125,10,0,146,0,0,0,0,0,0,0,0,0,146,54621,766,766,642,465,96,0,62,0,0,19,124,106,8,0,0,0,10,0
"090010107002","Block Group 2, Census Tract 107, Fairfield County, Connecticut","ACSSF","ct","150","00","0001475",,,,,"09","001",,,"010700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010107002","Block Group 2",,,,265,229,36,717,16,701,632,564,288,88,15,211,9,0,9,0,0,0,0,0,0,202,138750,909,909,754,658,0,0,68,0,0,28,155,155,0,0,0,0,0,0
"090010107003","Block Group 3, Census Tract 107, Fairfield County, Connecticut","ACSSF","ct","150","00","0001476",,,,,"09","001",,,"010700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010107003","Block Group 3",,,,654,572,82,1041,72,969,831,671,489,170,16,393,1,0,0,1,1,0,0,0,0,392,87788,1716,1716,1413,1058,348,0,7,0,0,0,303,24,0,0,0,0,278,1
"090010108001","Block Group 1, Census Tract 108, Fairfield County, Connecticut","ACSSF","ct","150","00","0001477",,,,,"09","001",,,"010800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010108001","Block Group 1",,,,475,466,9,672,62,610,507,440,183,16,0,211,29,0,0,9,9,0,20,20,0,182,97045,993,993,727,656,0,0,35,0,0,36,266,80,0,0,0,0,141,45
"090010108002","Block Group 2, Census Tract 108, Fairfield County, Connecticut","ACSSF","ct","150","00","0001478",,,,,"09","001",,,"010800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010108002","Block Group 2",,,,562,544,18,693,50,643,555,410,220,78,30,234,0,0,0,0,0,0,0,0,0,234,235375,943,943,895,818,4,0,61,0,0,12,48,34,0,0,0,0,2,12
"090010108003","Block Group 3, Census Tract 108, Fairfield County, Connecticut","ACSSF","ct","150","00","0001479",,,,,"09","001",,,"010800","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010108003","Block Group 3",,,,761,736,25,891,13,878,819,725,386,70,11,400,19,0,0,0,0,0,19,19,0,381,228125,1356,1356,1286,1139,16,0,105,0,16,10,70,55,0,0,0,0,0,15
"090010109001","Block Group 1, Census Tract 109, Fairfield County, Connecticut","ACSSF","ct","150","00","0001480",,,,,"09","001",,,"010900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010109001","Block Group 1",,,,637,536,101,847,27,820,787,740,479,147,37,335,4,0,0,0,0,0,4,0,4,331,174750,1332,1332,1241,1144,25,0,49,0,0,23,91,91,0,0,0,0,0,0
"090010109002","Block Group 2, Census Tract 109, Fairfield County, Connecticut","ACSSF","ct","150","00","0001481",,,,,"09","001",,,"010900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010109002","Block Group 2",,,,863,792,71,1017,43,974,784,616,328,75,46,441,9,0,0,0,0,0,9,9,0,432,120795,1669,1669,1471,915,143,27,317,0,7,62,198,115,41,0,0,0,27,15
"090010109003","Block Group 3, Census Tract 109, Fairfield County, Connecticut","ACSSF","ct","150","00","0001482",,,,,"09","001",,,"010900","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010109003","Block Group 3",,,,526,526,0,765,23,742,742,653,312,93,45,299,0,0,0,0,0,0,0,0,0,299,250001,1241,1241,1149,525,0,0,579,0,0,45,92,43,0,0,0,0,0,49
"090010109004","Block Group 4, Census Tract 109, Fairfield County, Connecticut","ACSSF","ct","150","00","0001483",,,,,"09","001",,,"010900","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010109004","Block Group 4",,,,504,443,61,749,8,741,702,606,211,52,38,305,0,0,0,0,0,0,0,0,0,305,250001,1075,1075,797,475,10,0,288,0,0,24,278,32,0,0,0,0,0,246
"090010110001","Block Group 1, Census Tract 110, Fairfield County, Connecticut","ACSSF","ct","150","00","0001484",,,,,"09","001",,,"011000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010110001","Block Group 1",,,,991,991,0,1254,41,1213,1094,1013,567,110,6,478,0,0,0,0,0,0,0,0,0,478,226000,2085,2085,1900,1553,0,0,337,0,0,10,185,42,23,0,0,0,65,55
"090010110002","Block Group 2, Census Tract 110, Fairfield County, Connecticut","ACSSF","ct","150","00","0001485",,,,,"09","001",,,"011000","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010110002","Block Group 2",,,,450,450,0,714,15,699,669,603,394,112,51,318,8,0,0,0,0,0,8,8,0,310,224786,1357,1357,1200,1061,13,0,48,0,14,64,157,135,0,0,0,0,0,22
"090010110003","Block Group 3, Census Tract 110, Fairfield County, Connecticut","ACSSF","ct","150","00","0001486",,,,,"09","001",,,"011000","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010110003","Block Group 3",,,,383,376,7,531,0,531,467,419,210,61,29,236,0,0,0,0,0,0,0,0,0,236,203611,861,861,826,720,0,0,23,0,29,54,35,0,0,0,0,0,0,35
"090010110004","Block Group 4, Census Tract 110, Fairfield County, Connecticut","ACSSF","ct","150","00","0001487",,,,,"09","001",,,"011000","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010110004","Block Group 4",,,,197,197,0,430,0,430,430,430,256,45,24,209,12,0,12,0,0,0,0,0,0,197,250001,638,638,559,424,0,0,16,0,0,119,79,79,0,0,0,0,0,0
"090010110005","Block Group 5, Census Tract 110, Fairfield County, Connecticut","ACSSF","ct","150","00","0001488",,,,,"09","001",,,"011000","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010110005","Block Group 5",,,,236,236,0,411,0,411,372,321,179,94,17,189,0,0,0,0,0,0,0,0,0,189,250001,656,656,621,621,0,0,0,0,0,0,35,35,0,0,0,0,0,0
"090010111001","Block Group 1, Census Tract 111, Fairfield County, Connecticut","ACSSF","ct","150","00","0001489",,,,,"09","001",,,"011100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010111001","Block Group 1",,,,885,807,78,1333,5,1328,1261,1142,497,193,86,553,36,28,8,0,0,0,0,0,0,517,250001,2310,2310,1848,1398,9,0,293,0,7,141,462,444,0,0,0,0,0,18
"090010111002","Block Group 2, Census Tract 111, Fairfield County, Connecticut","ACSSF","ct","150","00","0001490",,,,,"09","001",,,"011100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010111002","Block Group 2",,,,715,686,29,987,69,918,918,838,456,80,15,401,7,0,0,0,0,0,7,7,0,394,250001,1527,1527,1441,1355,0,0,22,0,0,64,86,86,0,0,0,0,0,0
"090010111003","Block Group 3, Census Tract 111, Fairfield County, Connecticut","ACSSF","ct","150","00","0001491",,,,,"09","001",,,"011100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010111003","Block Group 3",,,,423,423,0,754,12,742,719,703,452,207,43,332,5,5,0,0,0,0,0,0,0,327,250001,1311,1311,1205,1133,0,13,11,0,0,48,106,106,0,0,0,0,0,0
