"Primary ID",Address,"Common Name","Scientific Name",DBH,Status,Observations,Longitude,Latitude,"Last Modified","Date Added"
594,"85 Union Avenue","Unknown ",,13,Stump,,-73.163366672438,41.173083850943,2/26/2023,2/26/2023
593,"100 Jefferson Street","Unknown ",,24,Alive,,-73.170449642633,41.172544502074,2/26/2023,2/26/2023
592,"100 Jefferson Street",unknown,,19,Alive,,-73.170554248785,41.172575796263,2/26/2023,2/26/2023
591,"100 Jefferson Street",unknown,,24,Alive,,-73.170730046499,41.172615507583,2/26/2023,2/26/2023
590,"100 Jefferson Street",unknown,,19,Alive,,-73.170809864506,41.172628493698,2/26/2023,2/26/2023
589,,unknown,,13,Alive,,-73.170257135927,41.169946355622,2/26/2023,2/26/2023
588,"100 Jefferson Street","Unknown ",,20,Alive,,-73.170978044668,41.1726813055,2/26/2023,2/26/2023
587,,"Unknown ",,7,Alive,,-73.183989530812,41.200334062485,3/17/2023,2/25/2023
586,"1238 Noble Avenue","Unknown ",,8,Alive,,-73.183691895471,41.198793699041,3/17/2023,2/25/2023
585,"1246 Noble Avenue","Unknown ",,8,Alive,,-73.183703294859,41.198916807371,3/17/2023,2/25/2023
584,"1271 Noble Avenue","Unknown ",,7,Alive,,-73.183859775576,41.199286442633,2/25/2023,2/25/2023
583,"1246 Noble Avenue","Unknown ",,6,Alive,,-73.183811366491,41.198933138003,3/17/2023,2/25/2023
582,"1282 Noble Avenue","Unknown ",,6,Alive,,-73.183845564655,41.19914706335,2/25/2023,2/25/2023
581,"1246 Noble Avenue","Unknown ",,5,Alive,,-73.183800932158,41.198828825643,3/17/2023,2/25/2023
580,"1320 Noble Avenue","Unknown ",,8,Alive,,-73.18389774022,41.199621302084,2/25/2023,2/25/2023
579,"1315 Noble Avenue","Unknown ",,5,Alive,,-73.184001138805,41.199597085564,2/25/2023,2/25/2023
578,"1315 Noble Avenue","Unknown ",,5,Alive,,-73.184040392211,41.199820266823,2/25/2023,2/25/2023
577,"1315 Noble Avenue","Unknown ",,12,Alive,,-73.18392205946,41.199779843776,2/25/2023,2/25/2023
576,"1339 Noble Avenue","Unknown ",,7,Alive,,-73.183930106087,41.199945331116,2/25/2023,2/25/2023
575,"20 Benham Avenue","Unknown ",,23,Alive,,-73.205870236807,41.177541455499,2/22/2023,2/22/2023
574,"60 Benham Avenue","Unknown ",,13,Alive,,-73.205293561869,41.177970454707,2/22/2023,2/22/2023
573,"48 Benham Avenue","Unknown ",,28,Alive,,-73.205455909366,41.177803282101,2/22/2023,2/22/2023
572,"57 Benham Avenue","Unknown ",,8,Alive,,-73.205547104473,41.177947627454,2/22/2023,2/22/2023
571,"203 Benham Avenue","Unknown ",,3,Stump,,-73.203546390144,41.179452818494,2/22/2023,2/22/2023
570,"203 Benham Avenue","Unknown ",,4,Stump,,-73.20358394107,41.1794336402,2/22/2023,2/22/2023
569,"324 Benham Avenue","Unknown ",,8,Alive,,-73.201880659525,41.180588379724,2/22/2023,2/22/2023
568,"1006 Bank Street","American sycamore","Platanus occidentalis",16,Alive,,-73.190400011652,41.177043181414,2/22/2023,2/22/2023
567,"1016 Broad Street","American sycamore","Platanus occidentalis",7,Alive,,-73.190452864702,41.177127981005,2/22/2023,2/22/2023
566,"504 Wilmot Avenue","Unknown ",,3,Alive,,-73.163194914951,41.181014178727,2/20/2023,2/20/2023
565,"504 Wilmot Avenue","Unknown ",,5,Alive,,-73.163169433966,41.180909709916,2/20/2023,2/20/2023
564,"497 Wilmot Avenue","Unknown ",,6,Alive,,-73.16315099248,41.180827820052,2/20/2023,2/20/2023
563,"497 Wilmot Avenue","Unknown ",,9,Alive,,-73.163129534808,41.180733866077,2/20/2023,2/20/2023
562,"481 Wilmot Avenue","Unknown ",,4,Alive,,-73.163083937254,41.180573881686,2/20/2023,2/20/2023
561,"471 Wilmot Avenue","Unknown ",,25,Alive,,-73.163018223133,41.180435093649,2/20/2023,2/20/2023
560,"455 Wilmot Avenue","Unknown ",,32,Alive,,-73.162917900995,41.180046840156,2/20/2023,2/20/2023
559,"425 Wilmot Avenue","Unknown ",,6,Alive,,-73.162883137968,41.179776220253,2/20/2023,2/20/2023
558,"432 Wilmot Avenue","Unknown ",,4,Alive,,-73.162727383148,41.179733160323,2/20/2023,2/20/2023
557,"456 Wilmot Avenue","Unknown ",,30,Alive,,-73.162811435963,41.180066584714,2/20/2023,2/20/2023
556,"456 Wilmot Avenue","Unknown ",,3,Alive,,-73.162832893635,41.18011856747,2/20/2023,2/20/2023
555,"464 Wilmot Avenue","Unknown ",,4,Alive,,-73.162840940262,41.180228084402,2/20/2023,2/20/2023
554,"466 Wilmot Avenue","Unknown ",,4,Alive,,-73.162883827467,41.180322269991,2/20/2023,2/20/2023
553,"490 Wilmot Avenue","Unknown ",,6,Alive,,-73.162974460585,41.18067139715,2/20/2023,2/20/2023
552,"504 Wilmot Avenue","Unknown ",,9,Alive,,-73.163020944464,41.180893385823,2/20/2023,2/20/2023
551,"504 Wilmot Avenue","Unknown ",,5,Alive,,-73.1630611776,41.181017032496,2/20/2023,2/20/2023
550,"557 Wilmot Avenue","Unknown ",,10,Alive,,-73.163348642538,41.181608287191,2/20/2023,2/20/2023
549,"557 Wilmot Avenue","Unknown ",,9,Alive,,-73.163303044985,41.181478938302,2/20/2023,2/20/2023
548,"785 Connecticut Avenue","Unknown ",,19,Stump,,-73.163274830959,41.181364287829,2/20/2023,2/20/2023
547,,"Unknown ",,10,Alive,,-73.163156194647,41.181439320866,2/20/2023,2/20/2023
546,"557 Wilmot Avenue","Unknown ",,7,Alive,,-73.163221908768,41.181551863644,2/20/2023,2/20/2023
545,"566 Wilmot Avenue","Unknown ",,15,Alive,,-73.163249533048,41.181715194451,2/20/2023,2/20/2023
544,"580 Wilmot Avenue","Unknown ",,9,Alive,,-73.163266903979,41.181821838409,2/20/2023,2/20/2023
543,"580 Wilmot Avenue","Unknown ",,15,Alive,,-73.163300106082,41.181929084089,2/20/2023,2/20/2023
542,"590 Wilmot Avenue","Unknown ",,12,Alive,,-73.163245120797,41.182084018454,2/20/2023,2/20/2023
541,"606 Wilmot Avenue","Unknown ",,26,Alive,,-73.16329340056,41.182155177111,2/20/2023,2/20/2023
540,"607 Wilmot Avenue","Unknown ",,9,Alive,,-73.163408735547,41.182193027429,2/20/2023,2/20/2023
539,"591 Wilmot Avenue","Unknown ",,30,Stump,,-73.163545609756,41.182081688335,2/20/2023,2/20/2023
538,"591 Wilmot Avenue","Unknown ",,7,Alive,,-73.163564385219,41.182015576319,2/20/2023,2/20/2023
537,"630 Carroll Avenue","Unknown ",,12,Alive,,-73.164074199226,41.181209278198,2/20/2023,2/20/2023
536,"966 Main Street",Honeylocust,"Gleditsia triacanthos",12,Alive,,-73.18875520393,41.177841008861,2/20/2023,2/20/2023
535,"966 Main Street",Honeylocust,"Gleditsia triacanthos",15,Alive,,-73.188855998837,41.177832071002,2/20/2023,2/20/2023
534,"2441 John Street","American basswood","Tilia americana",12,Alive,,-73.190182070224,41.177454625072,2/20/2023,2/20/2023
533,"1963 Stratford Avenue","Unknown ",,11,Alive,,-73.154759760285,41.183775278747,2/20/2023,2/20/2023
532,"1963 Stratford Avenue","Unknown ",,11,Alive,,-73.154856990362,41.183768718186,2/20/2023,2/20/2023
531,"1963 Stratford Avenue","Unknown ",,12,Alive,,-73.154949889791,41.183774993535,2/20/2023,2/20/2023
530,"1313 Connecticut Avenue","Unknown ",,10,Alive,,-73.155340426356,41.183871703485,2/20/2023,2/20/2023
529,"1313 Connecticut Avenue","Unknown ",,5,Alive,,-73.155434989808,41.183735819337,2/20/2023,2/20/2023
528,"1225 Connecticut Avenue","Unknown ",,45,Alive,,-73.15605623343,41.183698953094,2/20/2023,2/20/2023
527,"1225 Connecticut Avenue","Unknown ",,11,Alive,,-73.155906886268,41.18384436967,2/20/2023,2/20/2023
526,"120 Bishop Avenue","Unknown ",,13,Alive,,-73.156359780765,41.183816147968,2/20/2023,2/20/2023
525,"1168 Connecticut Avenue","Unknown ",,8,Alive,,-73.156897442156,41.183571313212,2/20/2023,2/20/2023
524,"929 Connecticut Avenue","Unknown ",,12,Alive,,-73.157298826057,41.183555560743,2/20/2023,2/20/2023
523,"106 Waterman Street","Unknown ",,5,Alive,,-73.158274318271,41.183176108365,2/20/2023,2/20/2023
522,"1098 Connecticut Avenue","Unknown ",,11,Alive,,-73.158062128471,41.183282533435,2/20/2023,2/20/2023
521,"1140 Connecticut Avenue","Unknown ",,11,Alive,,-73.157826553217,41.183362872579,2/20/2023,2/20/2023
520,"1140 Connecticut Avenue","Unknown ",,12,Alive,,-73.157662918357,41.18341182475,2/20/2023,2/20/2023
519,"1140 Connecticut Avenue","Unknown ",,10,Alive,,-73.157700755801,41.183291370444,2/20/2023,2/20/2023
518,"106 Waterman Street","Unknown ",,12,Alive,,-73.158209844241,41.18306485572,2/20/2023,2/20/2023
517,"1069 Connecticut Avenue","Unknown ",,8,Alive,,-73.159057153982,41.182893140751,2/20/2023,2/20/2023
516,"1069 Connecticut Avenue","Unknown ",,7,Alive,,-73.158840991409,41.182967970222,2/20/2023,2/20/2023
515,"1069 Connecticut Avenue","Unknown ",,7,Alive,,-73.158753149064,41.183020960003,2/20/2023,2/20/2023
514,"1073 Connecticut Avenue","Unknown ",,10,Alive,,-73.15854200201,41.183079707853,2/20/2023,2/20/2023
513,"1073 Connecticut Avenue","Unknown ",,10,Alive,,-73.158581774911,41.183082755979,2/20/2023,2/20/2023
512,,"Unknown ",,15,Alive,,-73.158547341979,41.182953587293,2/20/2023,2/20/2023
511,"1058 Connecticut Avenue","Unknown ",,15,Alive,,-73.158636525428,41.182922802727,2/20/2023,2/20/2023
510,"1060 Connecticut Avenue","Unknown ",,11,Alive,,-73.158703756089,41.182886422815,2/20/2023,2/20/2023
509,"1060 Connecticut Avenue","Unknown ",,13,Alive,,-73.158779528494,41.182856647549,2/20/2023,2/20/2023
508,"1048 Connecticut Avenue","Unknown ",,8,Alive,,-73.15890626287,41.182800629638,2/20/2023,2/20/2023
507,"1046 Connecticut Avenue","Unknown ",,16,Alive,,-73.159019586201,41.182747639679,2/20/2023,2/20/2023
506,"1034 Connecticut Avenue","Unknown ",,16,Alive,,-73.159216744669,41.182694865708,2/20/2023,2/20/2023
505,"1016 Connecticut Avenue","Unknown ",,28,Alive,,-73.159580523134,41.182707605279,2/20/2023,2/20/2023
504,"1010 Connecticut Avenue","Unknown ",,9,Alive,,-73.159693846465,41.182659661915,2/20/2023,2/20/2023
503,"1018 Connecticut Avenue","Unknown ",,11,Alive,,-73.159466479671,41.182602881868,2/20/2023,2/20/2023
502,"1008 Connecticut Avenue","Unknown ",,11,Alive,,-73.159679765512,41.182523899709,2/20/2023,2/20/2023
501,"968 Connecticut Avenue","Unknown ",,11,Alive,,-73.160350999506,41.182274252245,2/20/2023,2/20/2023
500,"955 Connecticut Avenue","Unknown ",,8,Alive,,-73.15999821159,41.18254207191,2/20/2023,2/20/2023
499,"955 Connecticut Avenue","Unknown ",,7,Alive,,-73.160119150428,41.182482552625,2/20/2023,2/20/2023
498,,"Unknown ",,14,Alive,,-73.16037493611,41.182394840013,2/20/2023,2/20/2023
497,"940 Connecticut Avenue","Unknown ",,4,Alive,,-73.160832716503,41.182226847675,2/20/2023,2/20/2023
496,"934 Connecticut Avenue","Unknown ",,14,Alive,,-73.160971520819,41.182170829226,2/20/2023,2/20/2023
495,"955 Connecticut Avenue","Unknown ",,11,Alive,,-73.161079479732,41.182133988238,2/20/2023,2/20/2023
494,"955 Connecticut Avenue","Unknown ",,6,Alive,,-73.161199508585,41.182082007082,2/20/2023,2/20/2023
493,"955 Connecticut Avenue","Unknown ",,6,Alive,,-73.161332610798,41.18201912787,2/20/2023,2/20/2023
492,"916 Connecticut Avenue","Unknown ",,20,Alive,,-73.1612103753,41.181954286446,2/20/2023,2/20/2023
491,"882 Connecticut Avenue","Unknown ",,7,Alive,,-73.161607114249,41.18180101722,2/20/2023,2/20/2023
490,"882 Connecticut Avenue","Unknown ",,12,Alive,,-73.161697445539,41.181771910012,2/20/2023,2/20/2023
489,"872 Connecticut Avenue","Unknown ",,12,Alive,,-73.161856856891,41.181696768804,2/20/2023,2/20/2023
488,"879 Connecticut Avenue","Unknown ",,11,Alive,,-73.161826556154,41.181866325848,2/20/2023,2/20/2023
487,"500 Hollister Avenue","Unknown ",,10,Alive,,-73.161987594543,41.18179640447,2/20/2023,2/20/2023
486,"843 Connecticut Avenue","Unknown ",,12,Alive,,-73.162481837947,41.181594626335,2/20/2023,2/20/2023
485,,"Unknown ",,2,Alive,,-73.163904541785,41.181068258429,2/20/2023,2/20/2023
484,"759 Connecticut Avenue","Unknown ",,9,Alive,,-73.163746638096,41.181117087821,2/20/2023,2/20/2023
483,"759 Connecticut Avenue","Unknown ",,8,Alive,,-73.163649767677,41.181173406936,2/20/2023,2/20/2023
482,"773 Connecticut Avenue","Unknown ",,2,Stump,,-73.16346529107,41.181223902903,2/20/2023,2/20/2023
481,"785 Connecticut Avenue","Unknown ",,31,Alive,,-73.163366665412,41.18125604501,2/20/2023,2/20/2023
480,"784 Connecticut Avenue","Unknown ",,10,Alive,,-73.163485823166,41.181089495763,2/20/2023,2/20/2023
479,"760 Connecticut Avenue","Unknown ",,7,Alive,,-73.163595123183,41.181053663526,2/20/2023,2/20/2023
478,"700 Connecticut Avenue","Unknown ",,20,Alive,,-73.16475959107,41.18061329806,2/20/2023,2/20/2023
477,"722 Connecticut Avenue","Unknown ",,8,Alive,,-73.164386832945,41.180762579894,2/20/2023,2/20/2023
476,"717 Connecticut Avenue","Unknown ",,9,Alive,,-73.164231275436,41.180926003155,2/20/2023,2/20/2023
475,"719 Connecticut Avenue","Unknown ",,9,Alive,,-73.164341916558,41.180896226997,2/20/2023,2/20/2023
474,"703 Connecticut Avenue","Unknown ",,14,Alive,,-73.164471607913,41.180853091309,2/20/2023,2/20/2023
473,"693 Connecticut Avenue","Unknown ",,12,Alive,,-73.164838000109,41.180707543552,2/20/2023,2/20/2023
472,"673 Connecticut Avenue","Unknown ",,2,Alive,,-73.165277912098,41.180544513937,2/20/2023,2/20/2023
471,"609 Union Avenue","Unknown ",,12,Alive,,-73.165220034051,41.180421905014,2/20/2023,2/20/2023
470,"608 Connecticut Avenue","Unknown ",,6,Alive,,-73.166147953653,41.180068151331,2/20/2023,2/20/2023
469,"584 Connecticut Avenue","Unknown ",,7,Stump,,-73.166446905676,41.179968528686,2/20/2023,2/20/2023
468,"582 Connecticut Avenue","Unknown ",,3,Alive,,-73.166603144352,41.179915536435,2/20/2023,2/20/2023
467,"615 Connecticut Avenue","Unknown ",,12,Alive,,-73.166223263159,41.18020866922,2/20/2023,2/20/2023
466,"605 Connecticut Avenue","Unknown ",,13,Alive,,-73.166434376712,41.180113182531,2/20/2023,2/20/2023
465,"583 Connecticut Avenue","Unknown ",,14,Alive,,-73.166640703891,41.180029462207,2/20/2023,2/20/2023
464,,"Unknown ",,12,Alive,,-73.166854518094,41.179942259117,2/20/2023,2/20/2023
463,"800 Union Avenue",unknown,,22,Alive,,-73.165303628015,41.182645269594,2/19/2023,2/19/2023
462,"800 Union Avenue","Unknown ",,30,Alive,,-73.165309336372,41.182551806758,2/19/2023,2/19/2023
461,"800 Union Avenue","Unknown ",,28,Alive,,-73.165292572565,41.182419078941,2/19/2023,2/19/2023
460,"751 Union Avenue","Unknown ",,31,Alive,,-73.165247418187,41.182279250608,2/19/2023,2/19/2023
459,"745 Union Avenue","Unknown ",,55,Alive,,-73.165225289962,41.182125326048,2/19/2023,2/19/2023
458,"659 Union Avenue","Unknown ",,20,Alive,,-73.165176355815,41.181119472851,2/19/2023,2/19/2023
457,"653 Union Avenue","Unknown ",,15,Alive,,-73.165169932297,41.180943666644,2/19/2023,2/19/2023
456,"532 Union Avenue","Unknown ",,4,Alive,,-73.164615227199,41.17923995493,2/19/2023,2/19/2023
455,"532 Union Avenue","Unknown ",,3,Alive,,-73.16461949344,41.179244879368,2/19/2023,2/19/2023
454,"530 Union Avenue","Unknown ",,21,Stump,,-73.164591294159,41.179068690898,2/19/2023,2/19/2023
453,"530 Union Avenue","Unknown ",,15,Alive,,-73.164580242256,41.178997840906,2/19/2023,2/19/2023
452,"530 Union Avenue","Unknown ",,14,Alive,,-73.164559455137,41.178898415841,2/19/2023,2/19/2023
451,"1314 Stratford Avenue","Unknown ",,11,Alive,,-73.164500624721,41.178584554349,2/19/2023,2/19/2023
450,"464 Union Avenue","Unknown ",,13,Alive,,-73.164477155393,41.178497241438,2/19/2023,2/19/2023
449,"455 Union Avenue","Unknown ",,3,Alive,,-73.164538388228,41.178172758071,2/19/2023,2/19/2023
448,"455 Union Avenue","Unknown ",,3,Alive,,-73.164559753464,41.178094417242,2/19/2023,2/19/2023
447,"427 Union Avenue","Unknown ",,6,Alive,,-73.16447616704,41.177865714601,2/19/2023,2/19/2023
446,"415 Union Avenue","Unknown ",,14,Alive,,-73.164432824743,41.177688339915,2/19/2023,2/19/2023
445,"403 Union Avenue","Unknown ",,16,Alive,,-73.16439326216,41.177553583415,2/19/2023,2/19/2023
444,"375 Union Avenue","Unknown ",,30,Alive,,-73.164292054866,41.177131987012,2/19/2023,2/19/2023
443,"370 Union Avenue","Unknown ",,28,Alive,,-73.164245793416,41.177021405386,2/19/2023,2/19/2023
442,"352 Union Avenue","Unknown ",,22,Alive,,-73.164169678375,41.176743349984,2/19/2023,2/19/2023
441,"352 Union Avenue","Unknown ",,8,Alive,,-73.164020181438,41.176759132492,2/19/2023,2/19/2023
440,"352 Union Avenue","Unknown ",,12,Alive,,-73.163985983273,41.176663741735,2/19/2023,2/19/2023
439,"302 Union Avenue","Unknown ",,7,Alive,,-73.163842362061,41.176066443962,2/19/2023,2/19/2023
438,"284 Union Avenue","Unknown ",,11,Alive,,-73.163780953196,41.175843277951,2/19/2023,2/19/2023
437,"112 Union Avenue","Unknown ",,30,Alive,,-73.163351117189,41.173648101392,2/19/2023,2/19/2023
436,"88 Union Avenue","Unknown ",,,Stump,,-73.163052325146,41.173083136882,2/19/2023,2/19/2023
435,"164 Elmwood Place","Unknown ",,17,Alive,,-73.2093826,41.1760838,2/19/2023,2/19/2023
434,"139 Elmwood Avenue","Unknown ",,17,Alive,,-73.2091508,41.1762324,2/19/2023,2/19/2023
433,"149 Elmwood Avenue",,,17,Alive,,-73.2086109,41.1767202,2/19/2023,2/19/2023
432,"150 Elmwood Avenue",,,15,Alive,,-73.2091913,41.1763612,2/19/2023,2/19/2023
431,"166 Elmwood Avenue",,,20,Alive,,-73.2094025,41.1762426,2/19/2023,2/19/2023
430,"586 Clinton Avenue",,,13,Alive,,-73.2102966,41.1756498,2/19/2023,2/19/2023
429,"586 Clinton Avenue",,,6,Alive,,-73.210463,41.1755772,2/19/2023,2/19/2023
428,"205 Hazelwood Avenue",,,10,Alive,,-73.2105783,41.1763817,2/19/2023,2/19/2023
427,"201 Hazelwood Avenue",,,13,Alive,,-73.2103988,41.1765137,2/19/2023,2/19/2023
426,"191 Hazelwood Avenue",,,10,Alive,,-73.210255,41.1765983,2/19/2023,2/19/2023
425,"98 Hazelwood Avenue",,,14,Alive,,-73.20902,41.177405,2/19/2023,2/19/2023
424,"534 Connecticut Avenue","Unknown ",,8,Alive,,-73.167453219497,41.179588604932,2/19/2023,2/19/2023
423,"522 Connecticut Avenue","Unknown ",,10,Alive,,-73.167606775964,41.179541668668,2/19/2023,2/19/2023
422,"73 Hazelwood Avenue",,,21,Alive,,-73.2087983,41.1775883,2/19/2023,2/19/2023
421,"514 Connecticut Avenue","Unknown ",,8,Alive,,-73.167725715526,41.17949488629,2/19/2023,2/19/2023
420,"87 Hazelwood Avenue",,,18,Alive,,-73.2089549,41.1773979,2/19/2023,2/19/2023
419,"492 Connecticut Avenue","Unknown ",,10,Alive,,-73.168085842082,41.179342159631,2/19/2023,2/19/2023
418,"484 Connecticut Avenue","Unknown ",,10,Alive,,-73.16819245989,41.179306326438,2/19/2023,2/19/2023
417,"474 Connecticut Avenue","Unknown ",,9,Alive,,-73.168400996686,41.179234868465,2/19/2023,2/19/2023
416,"156 Hazelwood Avenue",,,15,Alive,,-73.2099624,41.1768395,2/19/2023,2/19/2023
415,"414 Connecticut Avenue","Unknown ",,7,Alive,,-73.169343437859,41.178873861772,2/19/2023,2/19/2023
414,"170 Hazelwood Avenue",,,13,Alive,,-73.2102133,41.1766867,2/19/2023,2/19/2023
413,"358 Connecticut Avenue","Unknown ",,11,Alive,,-73.170214071943,41.178560983969,2/19/2023,2/19/2023
412,"200 Hazelwood Avenue",,,12,Alive,,-73.2106633,41.176445,5/5/2023,2/19/2023
411,"210 Hazelwood Avenue",,,11,Alive,,-73.2107046,41.1763835,2/19/2023,2/19/2023
410,"254 Connecticut Avenue","Unknown ",,11,Alive,,-73.172037674203,41.177832970946,2/19/2023,2/19/2023
409,"252 Connecticut Avenue","Unknown ",,13,Alive,,-73.17219273852,41.177758653859,2/19/2023,2/19/2023
408,"210 Hazelwood Avenue",,,12,Alive,,-73.2108005,41.1763052,2/19/2023,2/19/2023
407,"252 Connecticut Avenue","Unknown ",,15,Alive,,-73.172351659404,41.177675377493,2/19/2023,2/19/2023
406,"3000 Stratford Avenue","Unknown ",,7,Alive,,-73.172572868586,41.177542493703,2/19/2023,2/19/2023
405,"3000 Stratford Avenue","Unknown ",,13,Alive,,-73.17252660048,41.177597506699,2/19/2023,2/19/2023
404,"640 Clinton Avenue","Unknown ",,12,Alive,,-73.2110113,41.1762096,5/8/2023,2/19/2023
403,"1137 Seaview Avenue","Unknown ",,5,Alive,,-73.173149949189,41.17779917321,2/19/2023,2/19/2023
402,"1137 Seaview Avenue","Unknown ",,5,Alive,,-73.173107985692,41.177745824194,2/19/2023,2/19/2023
401,"1137 Seaview Avenue","Unknown ",,8,Alive,,-73.173056353168,41.177805884065,2/19/2023,2/19/2023
400,"640 Clinton Avenue","Unknown ",,10,Alive,,-73.211095,41.1761967,5/5/2023,2/19/2023
399,"1137 Seaview Avenue","Unknown ",,8,Alive,,-73.172980580763,41.177810426405,2/19/2023,2/19/2023
398,"1137 Seaview Avenue","Unknown ",,11,Alive,,-73.172903692821,41.177812319502,2/19/2023,2/19/2023
397,"1137 Seaview Avenue","Unknown ",,8,Alive,,-73.172821214894,41.177832002975,2/19/2023,2/19/2023
396,"1137 Seaview Avenue","Unknown ",,4,Alive,,-73.172601881889,41.177823703925,2/19/2023,2/19/2023
395,"254 Connecticut Avenue","Unknown ",,3,Alive,,-73.1724711242,41.177865594379,2/19/2023,2/19/2023
394,"1300 Stratford Avenue","Unknown ",,3,Alive,,-73.173047781371,41.17766471535,2/19/2023,2/19/2023
392,"3000 Stratford Avenue","Unknown ",,3,Alive,,-73.17286923655,41.177728254689,2/19/2023,2/19/2023
391,"275 Connecticut Avenue","Unknown ",,10,Alive,,-73.171296071042,41.178311009663,2/19/2023,2/19/2023
390,"275 Connecticut Avenue","Unknown ",,12,Alive,,-73.171184088815,41.17835996561,2/19/2023,2/19/2023
389,"95 Baldwin Street","Unknown ",,11,Alive,,-73.170945151228,41.178445842138,2/19/2023,2/19/2023
388,"335 Connecticut Avenue","Unknown ",,8,Alive,,-73.170803464166,41.178508306941,2/19/2023,2/19/2023
387,"340 Connecticut Avenue","Unknown ",,9,Alive,,-73.170684776418,41.178552215753,2/19/2023,2/19/2023
386,,"Unknown ",,13,Alive,,-73.170263917275,41.178667457629,2/19/2023,2/19/2023
385,"357 Connecticut Avenue","Unknown ",,11,Alive,,-73.17014580343,41.178705367521,2/19/2023,2/19/2023
384,"467 Connecticut Avenue","Unknown ",,10,Alive,,-73.168567826781,41.179315069394,2/19/2023,2/19/2023
383,"493 Connecticut Avenue","Unknown ",,11,Alive,,-73.168187671235,41.179468544281,2/19/2023,2/19/2023
382,"517 Connecticut Avenue","Unknown ",,11,Alive,,-73.167744994879,41.179626021982,2/19/2023,2/19/2023
381,"527 Connecticut Avenue","Unknown ",,13,Alive,,-73.167327744877,41.179801211556,2/19/2023,2/19/2023
380,"555 Connecticut Avenue","Unknown ",,13,Alive,,-73.167163502524,41.179844105505,2/19/2023,2/19/2023
379,"964 Crescent Avenue","Unknown ",,11,Alive,,-73.168128425496,41.185354110815,2/19/2023,2/19/2023
378,"964 Crescent Avenue","Unknown ",,11,Alive,,-73.168143177646,41.185351587583,2/19/2023,2/19/2023
377,"480 Bunnell Street","Unknown ",,12,Alive,,-73.168104212864,41.185167331639,2/19/2023,2/19/2023
376,"471 Bunnell Street","Unknown ",,10,Alive,,-73.167975791742,41.18466653787,2/19/2023,2/19/2023
375,"463 Bunnell Street","Unknown ",,9,Alive,,-73.168123313238,41.18446619084,2/19/2023,2/19/2023
374,"461 Bunnell Street","Unknown ",,9,Alive,,-73.168099173357,41.184346587912,2/19/2023,2/19/2023
373,"455 Bunnell Street","Unknown ",,11,Alive,,-73.168083080103,41.184206798559,2/19/2023,2/19/2023
372,"449 Bunnell Street","Unknown ",,7,Alive,,-73.168036141445,41.184047831965,2/19/2023,2/19/2023
371,"417 Bunnell Street","Unknown ",,7,Alive,,-73.16800797825,41.183904004714,2/19/2023,2/19/2023
370,"403 Bunnell Street","Unknown ",,9,Alive,,-73.167979815056,41.183782382126,2/19/2023,2/19/2023
369,"254 Bunnell Street","Unknown ",,13,Alive,,-73.167371046593,41.181576968185,2/19/2023,2/19/2023
368,"254 Bunnell Street","Unknown ",,11,Alive,,-73.16737909322,41.181509846308,2/19/2023,2/19/2023
367,"124 Park Avenue","Unknown ",,15,Alive,,-73.190551617098,41.164490786202,2/14/2023,2/14/2023
366,"134 Park Avenue","Unknown ",,2,Alive,,-73.190704232302,41.164689587226,2/14/2023,2/14/2023
365,"124 Park Avenue","Unknown ",,21,Alive,,-73.190448777195,41.164362372556,2/14/2023,2/14/2023
364,"30 Park Avenue",,,,Alive,,-73.189831459981,41.163521153924,2/14/2023,2/14/2023
363,,"Unknown ",,28,Alive,,-73.190283385619,41.1641457261,2/14/2023,2/14/2023
362,"126 Park Avenue","Unknown ",,12,Alive,,-73.190860502219,41.164901024752,2/14/2023,2/14/2023
361,"28 Park Avenue","Unknown ",,14,Alive,,-73.190016367699,41.163820041823,2/14/2023,2/14/2023
360,"30 Park Avenue",,,,Alive,,-73.189816756412,41.163521344736,2/14/2023,2/14/2023
359,"30 Park Avenue","Unknown ",,9,Alive,,-73.189820779725,41.163523363995,2/14/2023,2/14/2023
358,,unknown,,,Stump,,-73.190373959835,41.163912204946,2/14/2023,2/14/2023
357,,"Unknown ",,12,Alive,,-73.190551235467,41.164122031581,2/14/2023,2/14/2023
356,,"Unknown ",,27,Alive,,-73.190439172492,41.164021454266,2/14/2023,2/14/2023
355,,"Unknown ",,17,Alive,,-73.190527827263,41.164118358012,2/14/2023,2/14/2023
354,"1008 Central Avenue","Unknown ",,15,Stump,,-73.166240733726,41.181002632229,2/12/2023,2/12/2023
353,"1036 Central Avenue","Unknown ",,14,Alive,,-73.166210448362,41.181376009601,2/12/2023,2/12/2023
352,,"Unknown ",,12,Alive,,-73.166281526901,41.181758567843,2/12/2023,2/12/2023
351,"1082 Central Avenue","Unknown ",,14,Alive,,-73.166332548846,41.181954725782,2/12/2023,2/12/2023
350,"1150 Central Avenue","Unknown ",,14,Alive,,-73.166545537456,41.182940275487,2/12/2023,2/12/2023
349,"1179 Central Avenue","Unknown ",,4,Alive,,-73.16675378467,41.183311582085,2/12/2023,2/12/2023
348,,"Unknown ",,14,Alive,,-73.166820149017,41.18372701207,2/12/2023,2/12/2023
347,,"Unknown ",,12,Alive,,-73.166684539685,41.183738619224,2/12/2023,2/12/2023
346,"1221 Central Avenue","Unknown ",,14,Alive,,-73.166734160552,41.18390162383,2/12/2023,2/12/2023
